channel_id,message_id,issuer_id,sentiment_score,processed_text
"1203560567","86870","32","3","#AFLT (Аэрофлот): Аэрофлот планирует восстановить перевозки на 50%, перевезти в 2020 году около 30 млн пассажиров. Аэрофлот рассчитывает к декабрю восстановить внутренние перевозки до уровня 2019 года. Аэрофлот хочет восстановить позиции по транзиту: это большой поток, порядка 10 млн человек, и он очень выгодный   Путин на встрече с главой ""Аэрофлота"": неясно, когда иностранные партнеры будут открывать свои аэропорты, в том числе для туристов      - Савельев на встрече с Путиным - ПРАЙМ. Оценка: 3"
"1197210433","48298","129","2","#RASP (Распадская): РСБУ 1кв2023  Выручка 8.67 млрд руб (-27.4% г/г) Чистая прибыль 3.75 млрд руб (-78% г/г)  Отчетность ранее замечена Шпионом РЦБ 3.0 Typhoon Оценка: 2"
"1203560567","135781","24","5","#AKRN (АКРОН): АКРОН В I КВАРТАЛЕ ПОЛУЧИЛ ЧИСТУЮ ПРИБЫЛЬ ПО РСБУ В 5,604 МЛРД РУБ ПРОТИВ УБЫТКА В 10,174 МЛРД РУБ ГОДОМ РАНЕЕ - КОМПАНИЯ - ПРАЙМ Оценка: 5"
"1203560567","15417","182","3","#URKA (УДОБРЕНИЯ): Производители зафиксируют цены на минеральные удобрения до конца осенних полевых работ. Оценка: 3"
"1075101206","4940","225","3","#TCS (TCS Group): 52.35% Оценка: 3"
"1066174394","8106","187","3","#ФОСАГРО (Фосагро): сообщение. Оценка: 3"
"1066174394","8106","32","3","#АЭРОФЛОТ (Аэрофлот): сообщение. Оценка: 3"
"1066174394","8106","142","3","#РОСТЕЛЕКОМ (Ростелеком): сообщение. Оценка: 3"
"1203560567","232009","236","3","#YNDX (Yandex): Менеджмент и консультанты голландской Yandex N.V. обсуждают несколько вариантов реорганизации компании в рамках процесса по выделению российского бизнеса в отдельное юридическое лицо и возможного привлечения инвесторов в его капитал, рассказал РБК источник. Оценка: 3"
"1239405989","4774","150","5","#SBER (Сбербанк): ⚡️⚡️⚡️⚡️⚡️ 565 миллиардов рублей — такую сумму дивидендов мы выплатим в этом году! 25 рублей за одну акцию! Только что завершилось заседание Наблюдательного совета Сбера. Основные рекомендации и ключевые показатели мы собрали на одной картинке. Мы продолжаем раскрывать для вас данные важных отчётов. И благодарим наших инвесторов за то, что были с нами в этот непростой период. Дальше — больше! Оценка: 5"
"1203560567","3401","48","4","#GAZP (Газпром): ИНДИЯ - СПГ ""Газпром"" и GAIL Limited (Индия) подтвердили срок начала поставок СПГ по долгосрочному контракту, сообщила Gazprom Marketing & Trading. Поставка сжиженного природного газа начнется во втором квартале 2018 года, как и было первоначально согласовано в 2012 году. Срок контракта – 20 лет, объем – 2,5 млн тонн СПГ. Стороны согласились на корректировку цены и объема поставок СПГ. Оценка: 4"
"1203560567","249300","255","4","#SPBE (СПБ Биржа): СПБ Биржа с 17 июля будет начинать торги 13 ETF раньше — с 10:00 мск. Оценка: 4"
"1197210433","53625","157","4","#FLOT (Совкомфлот): Текущая цена: 110.5. Мозговой Центр Сигналов подтверждает таргет в 17% дивдоходности по акциями Совкомфлота. Высокие ставки на фрахт в 1п 2023 и слабый рубль во 2п 2023 позволят компании выплатить дивиденд в размере 18 рублей на акцию по итогам 2023 года. Оценка: 4"
"1041482399","12194","225","2","#TCS (Tinkoff): Акции снизились на 7,4%. Оценка: 2"
"1041482399","12194","142","4","#RSTI (Ростелеком): Акции поднялись на 3,8%. Оценка: 4"
"1041482399","12194","175","4","#TRNFP (Транснефть): Рост на 3,7%. Оценка: 4"
"1041482399","12194","153","4","#SELG (Селигдар): Увеличение акций на 2,7%. Оценка: 4"
"1041482399","12194","48","4","#GAZP (Газпром): Рост на 2%. Оценка: 4"
"1041482399","12194","115","2","#NVTK (Новатэк): Снижение на 2,8%. Оценка: 2"
"1131897537","2324","33","3","#БСП (Банк Санкт-Петербург): Банк СПб - на гребне волны С начала СВО российские банки попали под «санкционную бомбардировку». Однако уже к середине года инвесторы поняли, что не попавшие под санкции банки будут принимать на себя переток клиентов. Оценка: 3"
"1131897537","2324","33","4","#БСП (Банк Санкт-Петербург): Триггером к росту котировок безусловно могут быть высокие дивиденды. Помимо роста прибыли, может увеличиться и направляемая на дивиденды доля. Если она повысится с 20% до 50%, как и планировали в 2021 году, а чистая прибыль составит ~50 млрд рублей, то через год дивиденд на обыкновенную акцию может составить 50-55 руб (~30% от текущих котировок). Оценка: 4"
"1131897537","2324","33","2","#БСП (Банк Санкт-Петербург): Ложкой дегтя в этой истории становятся санкции. В конце февраля 2023 года БСП попал в санкционные списки США и Великобритании. Оказали ли они эффект на финансовые показатели пока трудно сказать, так как первая половина квартала была без санкций. Необходимо дождаться отчетности за 2 квартал. Оценка: 2"
